customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-05740,217,5,726.47,2,4,5,245,High-Value Customers,54,Medium risk
CUS-05741,405,4,382.62,1,3,3,133,At Risk,57,Medium risk
CUS-05742,11,3,217.25,5,2,2,522,Potential Loyalists,5,Low risk
CUS-05743,545,4,150.37,1,3,2,132,At Risk,67,High risk
CUS-05744,48,8,538.11,5,5,4,554,Champions,13,Low risk
CUS-05745,559,2,71.63,1,2,1,121,Hibernating,77,High risk
CUS-05746,41,2,48.879999999999995,5,2,1,521,Potential Loyalists,20,Low risk
CUS-05747,82,11,1244.73,3,5,5,355,High-Value Customers,5,Low risk
CUS-05748,36,1,118.9,5,1,1,511,Potential Loyalists,5,Low risk
CUS-05749,735,3,102.95,1,2,1,121,Hibernating,67,High risk
CUS-05750,68,7,724.6800000000001,4,4,5,445,High-Value Customers,5,Low risk
CUS-05751,62,5,195.23999999999998,4,4,2,442,Loyal Customers,5,Low risk
CUS-05752,155,3,166.07999999999998,2,2,2,222,Hibernating,54,Medium risk
CUS-05753,84,9,890.9499999999999,3,5,5,355,High-Value Customers,5,Low risk
CUS-05754,32,1,232.12,5,1,2,512,Potential Loyalists,5,Low risk
CUS-05755,16,12,968.63,5,5,5,555,High-Value Customers,13,Low risk
CUS-05756,250,3,183.03,2,2,2,222,Hibernating,72,High risk
CUS-05757,55,9,635.27,4,5,4,454,Champions,20,Low risk
CUS-05758,90,4,293.8,3,3,3,333,Potential Loyalists,20,Low risk
CUS-05759,20,5,391.36,5,4,3,543,Loyal Customers,15,Low risk
CUS-05760,412,5,341.99,1,4,3,143,At Risk,57,Medium risk
CUS-05761,134,2,100.12,3,2,1,321,Discount Seekers,48,Medium risk
CUS-05762,40,2,64.03999999999999,5,2,1,521,Potential Loyalists,13,Low risk
CUS-05763,89,13,1014.61,3,5,5,355,High-Value Customers,5,Low risk
CUS-05764,183,1,76.68,2,1,1,211,Hibernating,54,Medium risk
CUS-05765,31,3,108.23,5,2,1,521,Potential Loyalists,5,Low risk
CUS-05766,19,12,1342.08,5,5,5,555,High-Value Customers,5,Low risk
CUS-05767,133,2,340.62,3,2,3,323,Potential Loyalists,48,Medium risk
CUS-05768,581,2,140.42,1,2,2,122,Hibernating,77,High risk
CUS-05769,526,1,121.37,1,1,1,111,Hibernating,77,High risk
CUS-05770,58,3,167.12,4,2,2,422,Potential Loyalists,20,Low risk
CUS-05771,599,2,189.98000000000002,1,2,2,122,Hibernating,77,High risk
CUS-05772,28,13,1158.18,5,5,5,555,High-Value Customers,5,Low risk
CUS-05773,26,6,699.41,5,4,5,545,High-Value Customers,5,Low risk
CUS-05774,29,5,465.37,5,4,4,544,Champions,5,Low risk
CUS-05775,288,3,157.26999999999998,2,2,2,222,Hibernating,67,High risk
CUS-05776,55,8,590.48,4,5,4,454,Champions,20,Low risk
CUS-05777,619,4,249.39,1,3,3,133,At Risk,82,High risk
CUS-05778,69,7,946.55,4,4,5,445,High-Value Customers,13,Low risk
CUS-05779,99,7,411.44,3,4,4,344,Discount Seekers,26,Low risk
CUS-05780,905,2,161.82999999999998,1,2,2,122,Hibernating,77,High risk
CUS-05781,36,11,1267.45,5,5,5,555,High-Value Customers,5,Low risk
CUS-05782,737,2,158.72,1,2,2,122,Hibernating,77,High risk
CUS-05783,168,2,150.15,2,2,2,222,Hibernating,54,Medium risk
CUS-05784,254,5,350.56000000000006,2,4,3,243,At Risk,57,Medium risk
CUS-05785,121,10,1115.79,3,5,5,355,High-Value Customers,30,Low risk
CUS-05786,140,9,850.3000000000001,2,5,5,255,High-Value Customers,45,Medium risk
CUS-05787,83,3,169.68,3,2,2,322,Potential Loyalists,15,Low risk
CUS-05788,37,10,889.22,5,5,5,555,High-Value Customers,5,Low risk
CUS-05789,96,4,424.13,3,3,4,334,Potential Loyalists,28,Low risk
CUS-05790,36,11,1201.1499999999999,5,5,5,555,High-Value Customers,20,Low risk
CUS-05791,227,5,207.03,2,4,2,242,At Risk,44,Medium risk
CUS-05792,255,5,354.47,2,4,3,243,At Risk,65,High risk
CUS-05793,90,4,193.20999999999998,3,3,2,332,Potential Loyalists,15,Low risk
CUS-05794,107,4,182.96,3,3,2,332,Potential Loyalists,18,Low risk
CUS-05795,151,6,396.22,2,4,3,243,At Risk,44,Medium risk
CUS-05796,18,19,1002.16,5,5,5,555,High-Value Customers,5,Low risk
CUS-05797,112,6,657.9100000000001,3,4,4,344,Loyal Customers,18,Low risk
CUS-05798,77,5,323.53,4,4,3,443,Loyal Customers,15,Low risk
CUS-05799,202,3,190.1,2,2,2,222,Hibernating,54,Medium risk
CUS-05800,57,6,357.44,4,4,3,443,Loyal Customers,5,Low risk
CUS-05801,39,6,298.83,5,4,3,543,Discount Seekers,21,Low risk
CUS-05802,42,9,1076.04,5,5,5,555,High-Value Customers,5,Low risk
CUS-05803,154,6,233.52,2,4,2,242,At Risk,52,Medium risk
CUS-05804,47,2,153.97,5,2,2,522,Potential Loyalists,5,Low risk
CUS-05805,77,10,558.64,4,5,4,454,Champions,5,Low risk
CUS-05806,27,5,145.38,5,4,2,542,Loyal Customers,5,Low risk
CUS-05807,12,17,1854.42,5,5,5,555,High-Value Customers,5,Low risk
CUS-05808,310,3,225.35999999999999,2,2,2,222,Hibernating,67,High risk
CUS-05809,73,1,118.42,4,1,1,411,Potential Loyalists,15,Low risk
CUS-05810,454,4,473.37,1,3,4,134,At Risk,67,High risk
CUS-05811,78,2,113.71000000000001,4,2,1,421,Potential Loyalists,5,Low risk
CUS-05812,49,1,58.96,4,1,1,411,Potential Loyalists,15,Low risk
CUS-05813,100,6,308.77,3,4,3,343,Loyal Customers,18,Low risk
CUS-05814,84,5,327.25,3,4,3,343,Loyal Customers,5,Low risk
CUS-05815,44,6,439.45000000000005,5,4,4,544,Champions,5,Low risk
CUS-05816,79,15,1549.4,4,5,5,455,High-Value Customers,5,Low risk
CUS-05817,374,7,659.93,2,4,5,245,High-Value Customers,57,Medium risk
CUS-05818,343,5,409.58,2,4,4,244,At Risk,57,Medium risk
CUS-05819,118,8,683.49,3,5,5,355,High-Value Customers,18,Low risk
CUS-05820,18,12,872.3,5,5,5,555,High-Value Customers,5,Low risk
CUS-05821,354,3,179.74,2,2,2,222,Hibernating,67,High risk
CUS-05822,57,6,610.51,4,4,4,444,Champions,5,Low risk
CUS-05823,653,1,62.38,1,1,1,111,Hibernating,85,High risk
CUS-05824,78,9,462.18,4,5,4,454,Champions,35,Medium risk
CUS-05825,92,7,1087.5,3,4,5,345,High-Value Customers,18,Low risk
CUS-05826,26,4,214.67000000000002,5,3,2,532,Potential Loyalists,5,Low risk
CUS-05827,63,15,1366.17,4,5,5,455,High-Value Customers,20,Low risk
CUS-05828,342,2,239.67,2,2,2,222,Hibernating,82,High risk
CUS-05829,308,7,509.66999999999996,2,4,4,244,At Risk,57,Medium risk
CUS-05830,472,9,804.05,1,5,5,155,High-Value Customers,57,Medium risk
CUS-05831,41,8,432.64,5,5,4,554,Champions,5,Low risk
CUS-05832,72,6,466.77,4,4,4,444,Champions,13,Low risk
CUS-05833,99,10,962.4300000000001,3,5,5,355,High-Value Customers,18,Low risk
CUS-05834,51,9,730.03,4,5,5,455,High-Value Customers,5,Low risk
CUS-05835,120,5,332.68,3,4,3,343,Loyal Customers,26,Low risk
CUS-05836,120,7,501.11,3,4,4,344,Discount Seekers,41,Medium risk
CUS-05837,17,15,1260.16,5,5,5,555,High-Value Customers,5,Low risk
CUS-05838,359,5,304.65999999999997,2,4,3,243,At Risk,57,Medium risk
CUS-05839,140,8,418.64,2,5,4,254,Discount Seekers,53,Medium risk
CUS-05840,33,6,447.32000000000005,5,4,4,544,Champions,20,Low risk
CUS-05841,150,1,89.05,2,1,1,211,Hibernating,30,Low risk
CUS-05842,353,3,360.03,2,2,3,223,Hibernating,57,Medium risk
CUS-05843,250,3,105.03999999999999,2,2,1,221,Hibernating,67,High risk
CUS-05844,53,3,341.44000000000005,4,2,3,423,Potential Loyalists,5,Low risk
CUS-05845,450,1,143.02,1,1,2,112,Hibernating,77,High risk
CUS-05846,506,3,158.43,1,2,2,122,Hibernating,67,High risk
CUS-05847,1000,2,121.78999999999999,1,2,1,121,Hibernating,85,High risk
CUS-05848,170,5,555.9,2,4,4,244,At Risk,54,Medium risk
CUS-05849,152,5,206.25,2,4,2,242,At Risk,44,Medium risk
CUS-05850,389,3,268.87,2,2,3,223,Hibernating,65,High risk
CUS-05851,340,5,495.73,2,4,4,244,At Risk,57,Medium risk
CUS-05852,355,8,817.02,2,5,5,255,High-Value Customers,57,Medium risk
CUS-05853,800,3,99.62,1,2,1,121,Hibernating,67,High risk
CUS-05854,419,1,73.59,1,1,1,111,Hibernating,77,High risk
CUS-05855,39,6,340.26,5,4,3,543,Discount Seekers,13,Low risk
CUS-05856,156,8,416.23,2,5,4,254,At Risk,44,Medium risk
CUS-05857,816,2,233.43,1,2,2,122,Hibernating,77,High risk
CUS-05858,14,3,200.55,5,2,2,522,Potential Loyalists,15,Low risk
CUS-05859,238,6,556.52,2,4,4,244,At Risk,44,Medium risk
CUS-05860,395,3,191.15,2,2,2,222,Hibernating,57,Medium risk
CUS-05861,572,1,59.28,1,1,1,111,Hibernating,100,High risk
CUS-05862,29,5,270.08,5,4,3,543,Loyal Customers,5,Low risk
CUS-05863,34,3,254.72,5,2,3,523,Potential Loyalists,5,Low risk
CUS-05864,211,3,174.21,2,2,2,222,Hibernating,69,High risk
CUS-05865,83,5,477.62,3,4,4,344,Loyal Customers,5,Low risk
CUS-05866,62,8,464.71,4,5,4,454,Champions,20,Low risk
CUS-05867,115,2,239.89999999999998,3,2,2,322,Discount Seekers,51,Medium risk
CUS-05868,155,4,230.54000000000002,2,3,2,232,At Risk,69,High risk
CUS-05869,177,6,660.21,2,4,5,245,High-Value Customers,54,Medium risk
CUS-05870,28,7,845.3399999999999,5,4,5,545,High-Value Customers,5,Low risk
CUS-05871,768,3,276.18,1,2,3,123,Hibernating,77,High risk
CUS-05872,25,2,327.55,5,2,3,523,Potential Loyalists,20,Low risk
CUS-05873,536,2,82.38,1,2,1,121,Hibernating,85,High risk
CUS-05874,333,6,519.33,2,4,4,244,At Risk,72,High risk
CUS-05875,520,2,219.57999999999998,1,2,2,122,Hibernating,67,High risk
CUS-05876,147,6,379.61,2,4,3,243,At Risk,46,Medium risk
CUS-05877,27,3,356.05,5,2,3,523,Potential Loyalists,5,Low risk
CUS-05878,44,9,760.69,5,5,5,555,High-Value Customers,5,Low risk
CUS-05879,227,8,744.38,2,5,5,255,High-Value Customers,59,Medium risk
CUS-05880,459,2,153.11,1,2,2,122,Hibernating,77,High risk
CUS-05881,33,2,82.50999999999999,5,2,1,521,Potential Loyalists,5,Low risk
CUS-05882,115,1,66.12,3,1,1,311,Potential Loyalists,28,Low risk
CUS-05883,303,1,75.81,2,1,1,211,Hibernating,85,High risk
CUS-05884,93,6,530.17,3,4,4,344,Loyal Customers,26,Low risk
CUS-05885,370,4,265.38,2,3,3,233,At Risk,72,High risk
CUS-05886,397,1,85.44,2,1,1,211,Hibernating,77,High risk
CUS-05887,503,2,122.0,1,2,1,121,Hibernating,75,High risk
CUS-05888,846,1,53.54,1,1,1,111,Hibernating,77,High risk
CUS-05889,61,7,867.98,4,4,5,445,High-Value Customers,28,Low risk
CUS-05890,394,5,611.67,2,4,4,244,At Risk,65,High risk
CUS-05891,89,7,769.64,3,4,5,345,High-Value Customers,5,Low risk
CUS-05892,99,8,715.7,3,5,5,355,High-Value Customers,18,Low risk
CUS-05893,520,2,135.92000000000002,1,2,2,122,Hibernating,82,High risk
CUS-05894,418,2,254.37,1,2,3,123,Hibernating,67,High risk
CUS-05895,74,3,164.19,4,2,2,422,Potential Loyalists,5,Low risk
CUS-05896,44,4,132.04,5,3,1,531,Potential Loyalists,5,Low risk
CUS-05897,61,1,22.25,4,1,1,411,Potential Loyalists,5,Low risk
CUS-05898,134,2,148.54,3,2,2,322,Potential Loyalists,45,Medium risk
CUS-05899,191,2,175.44,2,2,2,222,Hibernating,62,Medium risk
CUS-05900,159,3,84.8,2,2,1,221,Hibernating,54,Medium risk
CUS-05901,48,5,348.39,5,4,3,543,Loyal Customers,5,Low risk
CUS-05902,69,2,143.96,4,2,2,422,Potential Loyalists,20,Low risk
CUS-05903,101,2,144.3,3,2,2,322,Potential Loyalists,18,Low risk
CUS-05904,131,6,799.1,3,4,5,345,High-Value Customers,30,Low risk
CUS-05905,91,2,112.13,3,2,1,321,Potential Loyalists,18,Low risk
CUS-05906,26,1,48.35,5,1,1,511,Potential Loyalists,5,Low risk
CUS-05907,118,6,499.49,3,4,4,344,Loyal Customers,33,Low risk
CUS-05908,336,4,212.68,2,3,2,232,At Risk,57,Medium risk
CUS-05909,50,8,782.83,4,5,5,455,High-Value Customers,5,Low risk
CUS-05910,650,1,35.86,1,1,1,111,Hibernating,77,High risk
CUS-05911,77,3,292.59999999999997,4,2,3,423,Potential Loyalists,15,Low risk
CUS-05912,132,3,392.47,3,2,3,323,Potential Loyalists,40,Medium risk
CUS-05913,107,2,148.48,3,2,2,322,Potential Loyalists,38,Medium risk
CUS-05914,37,2,195.66,5,2,2,522,Potential Loyalists,5,Low risk
CUS-05915,96,9,590.5,3,5,4,354,Loyal Customers,18,Low risk
CUS-05916,609,2,153.7,1,2,2,122,Hibernating,77,High risk
CUS-05917,54,5,483.95,4,4,4,444,Champions,30,Low risk
CUS-05918,592,2,254.43,1,2,3,123,Hibernating,67,High risk
CUS-05919,608,3,226.89,1,2,2,122,Hibernating,92,High risk
CUS-05920,137,8,447.99,3,5,4,354,Loyal Customers,30,Low risk
CUS-05921,140,2,238.70999999999998,2,2,2,222,Hibernating,65,High risk
CUS-05922,66,3,260.81,4,2,3,423,Potential Loyalists,5,Low risk
CUS-05923,789,1,36.08,1,1,1,111,Hibernating,77,High risk
CUS-05924,81,4,202.15,4,3,2,432,Potential Loyalists,20,Low risk
CUS-05925,695,2,139.46,1,2,2,122,Hibernating,85,High risk
CUS-05926,554,2,248.62,1,2,3,123,Hibernating,92,High risk
CUS-05927,46,5,535.64,5,4,4,544,Champions,13,Low risk
CUS-05928,44,16,1923.08,5,5,5,555,High-Value Customers,5,Low risk
CUS-05929,85,10,652.13,3,5,4,354,Loyal Customers,5,Low risk
CUS-05930,240,4,211.85,2,3,2,232,At Risk,54,Medium risk
CUS-05931,174,4,262.55,2,3,3,233,At Risk,54,Medium risk
CUS-05932,314,5,434.9,2,4,4,244,At Risk,90,High risk
CUS-05933,4,2,459.02,5,2,4,524,Potential Loyalists,5,Low risk
CUS-05934,535,1,59.11,1,1,1,111,Hibernating,85,High risk
CUS-05935,57,9,667.15,4,5,5,455,High-Value Customers,28,Low risk
CUS-05936,742,1,49.08,1,1,1,111,Hibernating,77,High risk
CUS-05937,69,4,254.78,4,3,3,433,Potential Loyalists,5,Low risk
CUS-05938,128,12,761.91,3,5,5,355,High-Value Customers,53,Medium risk
CUS-05939,620,1,42.95,1,1,1,111,Hibernating,85,High risk
CUS-05940,559,2,75.8,1,2,1,121,Hibernating,85,High risk
CUS-05941,147,1,46.14,2,1,1,211,Hibernating,65,High risk
CUS-05942,611,3,381.75,1,2,3,123,Hibernating,92,High risk
CUS-05943,60,3,137.51,4,2,2,422,Potential Loyalists,5,Low risk
CUS-05944,27,6,367.99,5,4,3,543,Discount Seekers,13,Low risk
CUS-05945,100,2,55.31,3,2,1,321,Potential Loyalists,18,Low risk
CUS-05946,973,2,97.89000000000001,1,2,1,121,Hibernating,77,High risk
CUS-05947,48,14,1301.71,5,5,5,555,High-Value Customers,5,Low risk
CUS-05948,296,3,262.76,2,2,3,223,Hibernating,82,High risk
CUS-05949,29,2,80.08,5,2,1,521,Potential Loyalists,5,Low risk
CUS-05950,56,7,702.65,4,4,5,445,High-Value Customers,20,Low risk
CUS-05951,59,6,499.9,4,4,4,444,Champions,13,Low risk
CUS-05952,42,11,1296.43,5,5,5,555,High-Value Customers,5,Low risk
CUS-05953,594,2,84.88999999999999,1,2,1,121,Hibernating,77,High risk
CUS-05954,293,5,581.72,2,4,4,244,At Risk,67,High risk
CUS-05955,126,7,681.2,3,4,5,345,High-Value Customers,38,Medium risk
CUS-05956,29,8,469.24,5,5,4,554,Champions,5,Low risk
CUS-05957,46,13,1020.46,5,5,5,555,High-Value Customers,5,Low risk
CUS-05958,92,10,802.25,3,5,5,355,High-Value Customers,18,Low risk
CUS-05959,60,3,128.54,4,2,1,421,Potential Loyalists,5,Low risk
CUS-05960,90,7,753.9399999999999,3,4,5,345,High-Value Customers,5,Low risk
CUS-05961,19,15,2114.01,5,5,5,555,High-Value Customers,5,Low risk
CUS-05962,247,4,198.45000000000002,2,3,2,232,At Risk,57,Medium risk
CUS-05963,45,3,143.28,5,2,2,522,Potential Loyalists,5,Low risk
CUS-05964,142,5,312.19,2,4,3,243,At Risk,30,Low risk
CUS-05965,78,1,27.78,4,1,1,411,Potential Loyalists,5,Low risk
CUS-05966,667,5,328.15,1,4,3,143,At Risk,67,High risk
CUS-05967,132,5,555.3499999999999,3,4,4,344,Loyal Customers,30,Low risk
CUS-05968,369,2,270.7,2,2,3,223,Hibernating,77,High risk
CUS-05969,32,5,383.52000000000004,5,4,3,543,Loyal Customers,13,Low risk
CUS-05970,55,11,1046.4299999999998,4,5,5,455,High-Value Customers,5,Low risk
CUS-05971,45,4,275.51,5,3,3,533,Potential Loyalists,5,Low risk
CUS-05972,35,3,268.21,5,2,3,523,Potential Loyalists,25,Low risk
CUS-05973,102,8,652.06,3,5,4,354,Loyal Customers,33,Low risk
CUS-05974,137,7,618.63,3,4,4,344,Loyal Customers,38,Medium risk
CUS-05975,818,2,110.28999999999999,1,2,1,121,Hibernating,77,High risk
CUS-05976,86,9,1007.15,3,5,5,355,High-Value Customers,5,Low risk
CUS-05977,702,4,219.37,1,3,2,132,At Risk,67,High risk
CUS-05978,276,4,243.15999999999997,2,3,2,232,Discount Seekers,72,High risk
CUS-05979,54,4,273.15999999999997,4,3,3,433,Potential Loyalists,13,Low risk
CUS-05980,355,3,248.69,2,2,3,223,Hibernating,82,High risk
CUS-05981,100,5,324.47,3,4,3,343,Loyal Customers,36,Medium risk
CUS-05982,110,11,1361.8,3,5,5,355,High-Value Customers,33,Low risk
CUS-05983,37,6,517.32,5,4,4,544,Champions,5,Low risk
CUS-05984,95,7,773.08,3,4,5,345,High-Value Customers,18,Low risk
CUS-05985,135,7,637.58,3,4,4,344,Loyal Customers,30,Low risk
CUS-05986,119,9,318.72,3,5,3,353,Loyal Customers,18,Low risk
CUS-05987,228,6,485.06,2,4,4,244,At Risk,52,Medium risk
CUS-05988,19,4,150.6,5,3,2,532,Potential Loyalists,5,Low risk
CUS-05989,212,3,122.16999999999999,2,2,1,221,Hibernating,44,Medium risk
CUS-05990,40,14,1883.32,5,5,5,555,High-Value Customers,13,Low risk
CUS-05991,60,10,795.63,4,5,5,455,High-Value Customers,13,Low risk
CUS-05992,254,2,56.21,2,2,1,221,Hibernating,77,High risk
CUS-05993,56,3,284.61,4,2,3,423,Potential Loyalists,5,Low risk
CUS-05994,106,3,229.55,3,2,2,322,Potential Loyalists,28,Low risk
CUS-05995,220,1,51.57,2,1,1,211,Hibernating,64,Medium risk
CUS-05996,132,6,409.87,3,4,4,344,Discount Seekers,38,Medium risk
CUS-05997,45,9,630.11,5,5,4,554,Champions,5,Low risk
CUS-05998,315,3,231.49,2,2,2,222,Hibernating,82,High risk
CUS-05999,84,5,517.13,3,4,4,344,Loyal Customers,5,Low risk
CUS-06000,122,9,413.66,3,5,4,354,Loyal Customers,30,Low risk
CUS-06001,86,19,1665.5,3,5,5,355,High-Value Customers,5,Low risk
CUS-06002,308,2,273.94,2,2,3,223,Hibernating,67,High risk
CUS-06003,91,10,1003.13,3,5,5,355,High-Value Customers,18,Low risk
CUS-06004,128,9,509.0,3,5,4,354,Loyal Customers,45,Medium risk
CUS-06005,393,1,51.7,2,1,1,211,Hibernating,85,High risk
CUS-06006,378,1,94.86,2,1,1,211,Hibernating,77,High risk
CUS-06007,57,12,865.0699999999999,4,5,5,455,High-Value Customers,13,Low risk
CUS-06008,58,1,54.0,4,1,1,411,Potential Loyalists,5,Low risk
CUS-06009,486,2,194.11,1,2,2,122,Hibernating,75,High risk
CUS-06010,298,4,286.41999999999996,2,3,3,233,At Risk,57,Medium risk
CUS-06011,18,8,731.88,5,5,5,555,High-Value Customers,5,Low risk
CUS-06012,276,2,97.69,2,2,1,221,Hibernating,82,High risk
CUS-06013,33,3,172.66000000000003,5,2,2,522,Potential Loyalists,5,Low risk
CUS-06014,949,1,25.76,1,1,1,111,Hibernating,77,High risk
CUS-06015,65,1,58.76,4,1,1,411,Potential Loyalists,5,Low risk
CUS-06016,122,10,456.21,3,5,4,354,Loyal Customers,30,Low risk
CUS-06017,42,5,546.15,5,4,4,544,Champions,5,Low risk
CUS-06018,123,6,548.79,3,4,4,344,Loyal Customers,38,Medium risk
CUS-06019,132,10,1482.88,3,5,5,355,High-Value Customers,30,Low risk
CUS-06020,839,1,65.44,1,1,1,111,Hibernating,77,High risk
CUS-06021,105,4,269.33000000000004,3,3,3,333,Discount Seekers,36,Medium risk
CUS-06022,377,3,423.12,2,2,4,224,Hibernating,72,High risk
CUS-06023,123,7,620.62,3,4,4,344,Loyal Customers,38,Medium risk
CUS-06024,260,1,68.49,2,1,1,211,Hibernating,85,High risk
CUS-06025,593,1,59.59,1,1,1,111,Hibernating,77,High risk
CUS-06026,387,2,117.54,2,2,1,221,Hibernating,75,High risk
CUS-06027,326,3,244.23000000000002,2,2,2,222,Hibernating,67,High risk
CUS-06028,84,10,845.58,3,5,5,355,High-Value Customers,5,Low risk
CUS-06029,94,3,258.13,3,2,3,323,Potential Loyalists,28,Low risk
CUS-06030,17,3,88.44,5,2,1,521,Potential Loyalists,5,Low risk
CUS-06031,26,4,179.92,5,3,2,532,Potential Loyalists,20,Low risk
CUS-06032,106,5,307.29,3,4,3,343,Loyal Customers,26,Low risk
CUS-06033,786,2,154.3,1,2,2,122,Hibernating,77,High risk
CUS-06034,566,1,36.68,1,1,1,111,Hibernating,77,High risk
CUS-06035,87,12,1194.65,3,5,5,355,High-Value Customers,5,Low risk
CUS-06036,38,1,33.84,5,1,1,511,Potential Loyalists,5,Low risk
CUS-06037,86,4,248.95,3,3,3,333,Potential Loyalists,15,Low risk
CUS-06038,33,8,371.4,5,5,3,553,Loyal Customers,5,Low risk
CUS-06039,83,10,934.2,3,5,5,355,High-Value Customers,5,Low risk
CUS-06040,100,6,349.96000000000004,3,4,3,343,Loyal Customers,18,Low risk
CUS-06041,162,5,243.55,2,4,2,242,At Risk,44,Medium risk
CUS-06042,65,4,634.6,4,3,4,434,Potential Loyalists,5,Low risk
CUS-06043,14,14,1617.19,5,5,5,555,High-Value Customers,5,Low risk
CUS-06044,116,1,77.36,3,1,1,311,Potential Loyalists,38,Medium risk
CUS-06045,55,10,862.85,4,5,5,455,High-Value Customers,5,Low risk
CUS-06046,860,1,83.05,1,1,1,111,Hibernating,85,High risk
CUS-06047,115,1,77.11,3,1,1,311,Potential Loyalists,28,Low risk
CUS-06048,149,1,90.5,2,1,1,211,Hibernating,30,Low risk
CUS-06049,58,8,978.1999999999999,4,5,5,455,High-Value Customers,5,Low risk
CUS-06050,47,6,930.34,5,4,5,545,High-Value Customers,5,Low risk
CUS-06051,461,4,277.65999999999997,1,3,3,133,At Risk,82,High risk
CUS-06052,306,3,396.0,2,2,3,223,Hibernating,57,Medium risk
CUS-06053,8,4,378.93,5,3,3,533,Potential Loyalists,5,Low risk
CUS-06054,407,2,51.04,1,2,1,121,Hibernating,67,High risk
CUS-06055,78,7,386.38,4,4,3,443,Discount Seekers,13,Low risk
CUS-06056,46,4,217.47,5,3,2,532,Potential Loyalists,5,Low risk
CUS-06057,621,1,106.53,1,1,1,111,Hibernating,92,High risk
CUS-06058,283,6,464.15999999999997,2,4,4,244,At Risk,75,High risk
CUS-06059,674,7,504.4,1,4,4,144,At Risk,72,High risk
CUS-06060,162,1,24.52,2,1,1,211,Hibernating,54,Medium risk
CUS-06061,55,7,943.04,4,4,5,445,High-Value Customers,20,Low risk
CUS-06062,41,6,719.59,5,4,5,545,High-Value Customers,5,Low risk
CUS-06063,37,11,763.4,5,5,5,555,High-Value Customers,21,Low risk
CUS-06064,83,5,551.88,3,4,4,344,Loyal Customers,5,Low risk
CUS-06065,87,11,985.9499999999999,3,5,5,355,High-Value Customers,5,Low risk
CUS-06066,79,5,264.77,4,4,3,443,Loyal Customers,15,Low risk
CUS-06067,25,2,50.41,5,2,1,521,Potential Loyalists,20,Low risk
CUS-06068,121,7,580.64,3,4,4,344,Discount Seekers,46,Medium risk
CUS-06069,105,6,340.82,3,4,3,343,Loyal Customers,26,Low risk
CUS-06070,63,2,179.42,4,2,2,422,Potential Loyalists,5,Low risk
CUS-06071,429,2,141.20999999999998,1,2,2,122,Hibernating,82,High risk
CUS-06072,188,3,408.73,2,2,4,224,Hibernating,54,Medium risk
CUS-06073,36,2,306.69,5,2,3,523,Potential Loyalists,5,Low risk
CUS-06074,317,2,74.86,2,2,1,221,Hibernating,77,High risk
CUS-06075,681,1,26.38,1,1,1,111,Hibernating,77,High risk
CUS-06076,87,10,721.72,3,5,5,355,High-Value Customers,13,Low risk
CUS-06077,59,8,700.0400000000001,4,5,5,455,High-Value Customers,5,Low risk
CUS-06078,468,2,64.83,1,2,1,121,Hibernating,75,High risk
CUS-06079,91,17,1304.0,3,5,5,355,High-Value Customers,26,Low risk
CUS-06080,35,2,131.73000000000002,5,2,1,521,Potential Loyalists,5,Low risk
CUS-06081,623,2,171.95,1,2,2,122,Hibernating,85,High risk
CUS-06082,486,3,258.88,1,2,3,123,Hibernating,67,High risk
CUS-06083,22,11,1725.81,5,5,5,555,High-Value Customers,20,Low risk
CUS-06084,95,3,212.67000000000002,3,2,2,322,Potential Loyalists,36,Medium risk
CUS-06085,562,1,59.24,1,1,1,111,Hibernating,100,High risk
CUS-06086,100,5,468.06,3,4,4,344,Loyal Customers,26,Low risk
CUS-06087,750,3,90.54,1,2,1,121,Hibernating,77,High risk
CUS-06088,579,2,136.06,1,2,2,122,Hibernating,77,High risk
CUS-06089,499,4,397.45,1,3,3,133,At Risk,67,High risk
