order_id,customer_id,order_date,product_category,revenue,cost,profit,discount_amount,quantity,return_flag,campaign_id,channel,device_type,country
ORD-029139,CUS-05813,2025-07-25,Jeans,55.22,37.02,18.2,4.5,1,0,CMP-062,TikTok Ads,Mobile,Germany
ORD-029140,CUS-05813,2025-07-28,Beauty,19.88,10.24,9.63,4.51,1,0,CMP-083,Email,Mobile,Germany
ORD-029141,CUS-05813,2025-08-14,Dresses,57.68,37.83,19.86,11.09,1,0,CMP-083,Email,Mobile,Germany
ORD-029142,CUS-05813,2025-09-23,Beauty,18.21,9.08,9.14,3.4,1,0,CMP-073,Organic Search,Mobile,Germany
ORD-029143,CUS-05814,2024-07-01,Jeans,71.6,50.7,20.9,10.18,1,0,CMP-077,Organic Search,Desktop,Poland
ORD-029144,CUS-05814,2025-05-13,Jeans,43.65,31.38,12.27,6.96,1,0,CMP-046,Affiliate,Desktop,Poland
ORD-029145,CUS-05814,2025-05-14,Jeans,120.76,77.63,43.13,4.45,2,0,CMP-098,Email,Desktop,Poland
ORD-029146,CUS-05814,2025-07-28,Jeans,68.06,46.23,21.83,6.5,1,0,CMP-032,Google Search,Desktop,Poland
ORD-029147,CUS-05814,2025-10-09,Accessories,23.18,11.29,11.89,1.92,1,0,CMP-029,Email,Desktop,Poland
ORD-029148,CUS-05815,2025-10-15,Sportswear,60.35,41.11,19.24,11.77,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-029149,CUS-05815,2025-10-17,Shoes,60.57,44.58,15.98,16.3,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-029150,CUS-05815,2025-10-20,Sportswear,135.38,82.62,52.76,9.57,2,0,CMP-029,Email,Mobile,UK
ORD-029151,CUS-05815,2025-10-23,Shoes,75.76,46.96,28.8,5.21,1,0,CMP-033,Affiliate,Mobile,UK
ORD-029152,CUS-05815,2025-11-12,Dresses,81.64,53.15,28.5,14.99,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-029153,CUS-05815,2025-11-18,Accessories,25.75,13.69,12.07,4.66,1,0,CMP-049,Google Search,Mobile,UK
ORD-029154,CUS-05816,2024-01-16,Shoes,56.35,35.2,21.15,4.34,1,0,CMP-089,TikTok Ads,Mobile,Italy
ORD-029155,CUS-05816,2024-02-14,Shoes,59.46,38.57,20.89,7.03,1,0,CMP-120,Google Search,Mobile,Italy
ORD-029156,CUS-05816,2024-02-26,Shoes,34.08,21.33,12.75,2.7,1,0,CMP-069,Affiliate,Mobile,Italy
ORD-029157,CUS-05816,2024-05-05,Jackets,238.64,159.16,79.48,26.63,2,0,CMP-117,Organic Search,Mobile,Italy
ORD-029158,CUS-05816,2024-07-05,Sportswear,74.77,44.84,29.93,3.9,2,0,CMP-120,Google Search,Mobile,Italy
ORD-029159,CUS-05816,2024-08-03,Shoes,79.31,49.18,30.13,5.49,1,0,CMP-118,Email,Mobile,Italy
ORD-029160,CUS-05816,2024-09-24,Shoes,192.1,119.51,72.59,13.96,2,0,CMP-118,Email,Mobile,Italy
ORD-029161,CUS-05816,2024-11-15,Jeans,56.07,34.94,21.13,0.28,1,0,CMP-117,Organic Search,Mobile,Italy
ORD-029162,CUS-05816,2024-11-16,Shoes,86.67,56.79,29.89,11.23,1,0,CMP-120,Google Search,Mobile,Italy
ORD-029163,CUS-05816,2025-01-04,Shoes,64.66,40.25,17.28,4.73,1,1,CMP-118,Email,Mobile,Italy
ORD-029164,CUS-05816,2025-02-28,Bags,103.09,58.53,44.56,7.34,1,0,CMP-118,Email,Mobile,Italy
ORD-029165,CUS-05816,2025-05-13,Shoes,146.97,85.49,61.47,0.44,1,0,CMP-092,Meta Ads,Mobile,Italy
ORD-029166,CUS-05816,2025-05-19,Shoes,223.77,130.56,93.2,1.34,2,0,CMP-118,Email,Mobile,Italy
ORD-029167,CUS-05816,2025-05-22,Dresses,56.48,33.23,23.25,3.93,1,0,CMP-118,Email,Mobile,Italy
ORD-029168,CUS-05816,2025-10-14,Shoes,76.98,47.0,29.99,4.05,1,0,CMP-120,Google Search,Mobile,Italy
ORD-029169,CUS-05817,2023-11-21,Sportswear,132.24,81.46,50.78,10.67,2,0,CMP-093,Meta Ads,Mobile,UK
ORD-029170,CUS-05817,2023-11-23,Sportswear,47.62,29.67,17.95,4.43,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029171,CUS-05817,2023-11-26,Sportswear,119.43,73.22,46.21,9.03,2,0,CMP-049,Google Search,Mobile,UK
ORD-029172,CUS-05817,2024-02-22,Sportswear,63.12,39.36,23.76,5.94,1,0,CMP-100,Google Search,Mobile,UK
ORD-029173,CUS-05817,2024-11-05,Sportswear,76.64,47.27,29.36,6.3,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029174,CUS-05817,2024-12-09,Sportswear,144.42,92.63,51.78,18.1,2,0,CMP-098,Email,Mobile,UK
ORD-029175,CUS-05817,2024-12-23,Bags,76.46,43.47,32.98,5.57,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029176,CUS-05818,2024-10-02,Shoes,136.96,90.8,46.16,19.59,2,0,CMP-012,Affiliate,Mobile,Poland
ORD-029177,CUS-05818,2024-10-13,Sportswear,43.03,29.85,13.18,9.34,1,0,CMP-038,TikTok Ads,Mobile,Poland
ORD-029178,CUS-05818,2024-10-24,Bags,60.68,42.01,18.67,18.58,1,0,CMP-097,Display Ads,Mobile,Poland
ORD-029179,CUS-05818,2024-12-25,Bags,85.89,58.32,27.56,24.16,1,0,CMP-077,Organic Search,Mobile,Poland
ORD-029180,CUS-05818,2025-01-23,Bags,83.02,49.82,33.2,10.98,1,0,CMP-085,Email,Mobile,Poland
ORD-029181,CUS-05819,2024-02-10,Jackets,88.56,58.72,29.84,9.3,1,0,CMP-071,Display Ads,Desktop,UK
ORD-029182,CUS-05819,2024-10-02,Jackets,113.68,70.46,43.22,3.75,1,0,CMP-100,Google Search,Desktop,UK
ORD-029183,CUS-05819,2024-10-16,Jeans,57.31,39.89,17.42,7.03,1,0,CMP-094,Email,Desktop,UK
ORD-029184,CUS-05819,2024-12-04,Jackets,115.05,73.3,41.75,7.12,1,0,CMP-033,Affiliate,Desktop,UK
ORD-029185,CUS-05819,2025-01-13,Bags,79.82,45.58,34.24,6.18,1,0,CMP-094,Email,Desktop,UK
ORD-029186,CUS-05819,2025-05-04,Jeans,73.84,48.27,21.27,4.01,1,1,CMP-014,Meta Ads,Desktop,UK
ORD-029187,CUS-05819,2025-05-20,Jeans,86.47,55.52,30.95,3.08,1,0,CMP-053,Organic Search,Desktop,UK
ORD-029188,CUS-05819,2025-09-05,Jeans,68.76,50.39,18.37,12.51,1,0,CMP-049,Google Search,Desktop,UK
ORD-029189,CUS-05820,2024-10-08,Accessories,91.08,41.06,50.02,0.17,2,0,CMP-041,Organic Search,Tablet,Netherlands
ORD-029190,CUS-05820,2024-10-11,Dresses,76.36,46.44,29.92,8.08,1,0,CMP-116,TikTok Ads,Tablet,Netherlands
ORD-029191,CUS-05820,2024-11-18,Beauty,27.65,11.75,15.9,0.33,1,0,CMP-050,Meta Ads,Tablet,Netherlands
ORD-029192,CUS-05820,2025-02-19,Bags,121.55,66.9,54.65,4.68,1,0,CMP-013,Affiliate,Tablet,Netherlands
ORD-029193,CUS-05820,2025-03-15,Bags,92.64,54.52,38.12,10.23,1,0,CMP-055,TikTok Ads,Tablet,Netherlands
ORD-029194,CUS-05820,2025-03-24,Beauty,35.44,15.12,20.32,0.57,1,0,CMP-078,Meta Ads,Tablet,Netherlands
ORD-029195,CUS-05820,2025-04-12,Bags,81.72,46.08,35.64,5.23,1,0,CMP-102,Google Search,Tablet,Netherlands
ORD-029196,CUS-05820,2025-05-26,Bags,88.44,46.96,41.48,0.16,1,0,CMP-041,Organic Search,Tablet,Netherlands
ORD-029197,CUS-05820,2025-09-12,Bags,65.68,37.26,28.42,4.62,1,0,CMP-044,Email,Tablet,Netherlands
ORD-029198,CUS-05820,2025-11-25,Accessories,20.33,10.28,10.05,2.51,1,0,CMP-015,Email,Tablet,Netherlands
ORD-029199,CUS-05820,2025-12-04,Jeans,56.85,37.54,19.3,3.71,1,0,CMP-015,Email,Tablet,Netherlands
ORD-029200,CUS-05820,2025-12-14,Bags,114.56,65.39,49.17,8.82,1,0,CMP-013,Affiliate,Tablet,Netherlands
ORD-029201,CUS-05821,2024-07-14,Shoes,51.32,37.56,13.76,13.43,1,0,CMP-092,Meta Ads,Desktop,Italy
ORD-029202,CUS-05821,2024-10-03,Beauty,50.9,23.67,27.23,5.45,2,0,CMP-024,Organic Search,Desktop,Italy
ORD-029203,CUS-05821,2025-01-12,Shoes,77.52,51.46,26.06,11.2,1,0,CMP-027,Organic Search,Desktop,Italy
ORD-029204,CUS-05822,2024-04-12,Beauty,35.22,15.59,19.63,1.9,1,0,CMP-077,Organic Search,Desktop,Poland
ORD-029205,CUS-05822,2024-06-16,Shoes,196.87,126.78,70.08,21.73,2,0,CMP-032,Google Search,Desktop,Poland
ORD-029206,CUS-05822,2025-04-06,Shoes,134.92,93.07,41.85,25.55,1,0,CMP-032,Google Search,Desktop,Poland
ORD-029207,CUS-05822,2025-07-04,Beauty,30.29,14.81,15.48,4.97,1,0,CMP-111,TikTok Ads,Desktop,Poland
ORD-029208,CUS-05822,2025-08-01,Jeans,65.81,44.97,20.83,6.73,1,0,CMP-105,Meta Ads,Desktop,Poland
ORD-029209,CUS-05822,2025-11-05,Bags,147.4,88.03,59.37,18.69,2,0,CMP-098,Email,Desktop,Poland
ORD-029210,CUS-05823,2024-03-19,Shoes,62.38,45.83,16.55,16.64,1,0,CMP-057,Display Ads,Mobile,UK
ORD-029211,CUS-05824,2025-06-10,Dresses,53.12,44.05,9.07,26.97,1,0,CMP-033,Affiliate,Desktop,UK
ORD-029212,CUS-05824,2025-07-15,Accessories,25.82,16.58,9.24,11.03,1,0,CMP-053,Organic Search,Desktop,UK
ORD-029213,CUS-05824,2025-08-04,Accessories,24.57,14.31,10.26,7.24,1,0,CMP-014,Meta Ads,Desktop,UK
ORD-029214,CUS-05824,2025-08-18,Dresses,68.92,48.54,20.38,19.33,1,0,CMP-033,Affiliate,Desktop,UK
ORD-029215,CUS-05824,2025-08-23,Dresses,65.52,53.72,11.8,32.15,1,0,CMP-100,Google Search,Desktop,UK
ORD-029216,CUS-05824,2025-08-24,Dresses,41.93,32.24,2.64,16.69,1,1,CMP-071,Display Ads,Desktop,UK
ORD-029217,CUS-05824,2025-09-29,Dresses,62.65,51.48,11.17,30.95,2,0,CMP-093,Meta Ads,Desktop,UK
ORD-029218,CUS-05824,2025-10-01,Dresses,63.34,42.35,18.2,13.67,1,1,CMP-093,Meta Ads,Desktop,UK
ORD-029219,CUS-05824,2025-10-15,Dresses,56.31,43.31,13.01,22.42,1,0,CMP-014,Meta Ads,Desktop,UK
ORD-029220,CUS-05825,2023-09-13,Jackets,106.91,69.41,37.5,8.77,1,0,CMP-006,Affiliate,Mobile,France
ORD-029221,CUS-05825,2024-03-16,Jackets,136.97,89.04,47.93,11.43,1,0,CMP-050,Meta Ads,Mobile,France
ORD-029222,CUS-05825,2024-08-21,Jackets,255.02,159.3,95.72,10.48,2,0,CMP-108,Email,Mobile,France
ORD-029223,CUS-05825,2024-11-13,Beauty,63.13,26.9,36.24,0.91,2,0,CMP-108,Email,Mobile,France
ORD-029224,CUS-05825,2025-08-05,Jackets,245.51,159.51,86.0,20.34,2,0,CMP-006,Affiliate,Mobile,France
ORD-029225,CUS-05825,2025-08-27,Jackets,123.46,79.52,43.94,9.08,1,0,CMP-108,Email,Mobile,France
ORD-029226,CUS-05825,2025-10-01,Jackets,156.5,102.06,54.44,13.6,1,0,CMP-050,Meta Ads,Mobile,France
ORD-029227,CUS-05826,2025-08-31,Dresses,68.01,40.97,27.04,6.49,1,0,CMP-045,Meta Ads,Mobile,Germany
ORD-029228,CUS-05826,2025-10-18,Dresses,45.62,31.44,14.18,11.54,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-029229,CUS-05826,2025-11-17,Dresses,50.64,30.15,20.49,4.18,1,0,CMP-109,TikTok Ads,Mobile,Germany
ORD-029230,CUS-05826,2025-12-06,Accessories,50.4,26.12,24.28,7.65,2,0,CMP-083,Email,Mobile,Germany
ORD-029231,CUS-05827,2024-08-23,Shoes,122.55,81.72,35.83,18.35,1,1,CMP-034,Email,Mobile,Spain
ORD-029232,CUS-05827,2024-11-03,Jeans,61.46,42.16,19.29,6.55,1,0,CMP-097,Display Ads,Mobile,Spain
ORD-029233,CUS-05827,2024-12-16,Jackets,87.64,60.84,19.85,13.76,1,1,CMP-091,Email,Mobile,Spain
ORD-029234,CUS-05827,2025-03-07,Shoes,47.64,32.51,15.14,8.4,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-029235,CUS-05827,2025-03-18,Jackets,146.38,101.65,44.73,23.04,2,0,CMP-067,Email,Mobile,Spain
ORD-029236,CUS-05827,2025-04-01,Beauty,35.09,16.94,18.15,5.24,2,0,CMP-022,Email,Mobile,Spain
ORD-029237,CUS-05827,2025-06-04,Jackets,202.07,126.6,75.47,8.93,2,0,CMP-108,Email,Mobile,Spain
ORD-029238,CUS-05827,2025-06-09,Shoes,200.02,122.04,77.98,10.39,2,0,CMP-066,Google Search,Mobile,Spain
ORD-029239,CUS-05827,2025-06-16,Sportswear,53.5,34.56,18.93,7.14,1,0,CMP-074,Meta Ads,Mobile,Spain
ORD-029240,CUS-05827,2025-07-10,Shoes,89.06,53.74,35.33,3.59,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-029241,CUS-05827,2025-07-11,Dresses,74.55,46.22,24.27,9.49,1,1,CMP-037,Organic Search,Mobile,Spain
ORD-029242,CUS-05827,2025-08-05,Shoes,102.91,69.96,30.45,17.71,2,1,CMP-066,Google Search,Mobile,Spain
ORD-029243,CUS-05827,2025-08-11,Shoes,49.62,29.54,20.09,1.3,1,0,CMP-043,Affiliate,Mobile,Spain
ORD-029244,CUS-05827,2025-10-25,Shoes,61.56,40.25,21.31,7.84,1,0,CMP-094,Email,Mobile,Spain
ORD-029245,CUS-05827,2025-10-30,Beauty,32.12,13.95,18.17,1.09,1,0,CMP-050,Meta Ads,Mobile,Spain
ORD-029246,CUS-05828,2024-12-26,Dresses,170.48,107.52,62.95,25.02,2,0,CMP-033,Affiliate,Desktop,UK
ORD-029247,CUS-05828,2025-01-24,Jeans,69.19,56.91,8.74,22.6,1,1,CMP-053,Organic Search,Desktop,UK
ORD-029248,CUS-05829,2024-06-15,Shoes,59.89,45.88,14.01,19.22,1,0,CMP-020,Display Ads,Desktop,Germany
ORD-029249,CUS-05829,2024-07-10,Shoes,72.23,55.33,16.9,23.17,1,0,CMP-085,Email,Desktop,Germany
ORD-029250,CUS-05829,2024-08-29,Beauty,48.48,22.82,25.67,5.84,2,0,CMP-085,Email,Desktop,Germany
ORD-029251,CUS-05829,2024-09-05,Sportswear,94.33,71.02,23.31,30.27,2,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-029252,CUS-05829,2024-09-13,Shoes,70.46,52.09,18.38,19.34,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-029253,CUS-05829,2024-12-25,Beauty,19.77,10.26,9.51,4.65,1,0,CMP-009,Google Search,Desktop,Germany
ORD-029254,CUS-05829,2025-02-27,Bags,144.51,87.09,57.43,19.8,2,0,CMP-020,Display Ads,Desktop,Germany
ORD-029255,CUS-05830,2024-01-16,Bags,162.06,100.81,61.25,28.15,2,0,CMP-037,Organic Search,Mobile,Spain
ORD-029256,CUS-05830,2024-01-31,Shoes,61.65,43.62,18.03,13.56,1,0,CMP-071,Display Ads,Mobile,Spain
ORD-029257,CUS-05830,2024-02-24,Bags,61.97,36.05,25.92,6.05,1,0,CMP-108,Email,Mobile,Spain
ORD-029258,CUS-05830,2024-03-23,Bags,77.57,46.94,26.6,11.0,1,1,CMP-075,Email,Mobile,Spain
ORD-029259,CUS-05830,2024-04-07,Bags,87.65,57.49,30.16,20.83,1,0,CMP-095,Affiliate,Mobile,Spain
ORD-029260,CUS-05830,2024-04-13,Shoes,52.98,38.15,14.83,12.8,1,0,CMP-098,Email,Mobile,Spain
ORD-029261,CUS-05830,2024-06-01,Dresses,83.43,48.91,34.52,5.49,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-029262,CUS-05830,2024-06-17,Shoes,55.64,37.12,18.51,8.37,1,0,CMP-094,Email,Mobile,Spain
ORD-029263,CUS-05830,2024-09-16,Bags,161.1,110.78,50.32,47.92,2,0,CMP-022,Email,Mobile,Spain
ORD-029264,CUS-05831,2025-01-24,Accessories,33.21,18.64,14.58,8.2,1,0,CMP-113,Google Search,Mobile,France
ORD-029265,CUS-05831,2025-05-26,Beauty,41.92,19.64,22.28,4.85,2,0,CMP-108,Email,Mobile,France
ORD-029266,CUS-05831,2025-06-06,Beauty,54.83,26.88,27.95,9.17,2,0,CMP-047,Organic Search,Mobile,France
ORD-029267,CUS-05831,2025-06-23,Bags,76.93,45.95,30.98,9.77,1,0,CMP-047,Organic Search,Mobile,France
ORD-029268,CUS-05831,2025-07-23,Accessories,63.35,31.09,32.26,5.73,1,0,CMP-047,Organic Search,Mobile,France
ORD-029269,CUS-05831,2025-09-21,Accessories,41.32,22.92,18.4,9.61,1,0,CMP-108,Email,Mobile,France
ORD-029270,CUS-05831,2025-10-17,Accessories,30.4,16.69,13.72,6.68,1,0,CMP-006,Affiliate,Mobile,France
ORD-029271,CUS-05831,2025-11-21,Jeans,90.68,62.66,28.02,10.39,1,0,CMP-006,Affiliate,Mobile,France
ORD-029272,CUS-05832,2024-02-02,Accessories,41.48,20.53,20.95,4.13,1,0,CMP-034,Email,Desktop,France
ORD-029273,CUS-05832,2024-08-25,Bags,109.57,59.68,49.88,3.04,1,0,CMP-067,Email,Desktop,France
ORD-029274,CUS-05832,2024-09-07,Bags,83.59,44.45,39.13,0.28,1,0,CMP-067,Email,Desktop,France
ORD-029275,CUS-05832,2025-06-21,Bags,106.12,61.01,45.11,9.0,1,0,CMP-052,Display Ads,Desktop,France
ORD-029276,CUS-05832,2025-10-17,Bags,84.7,49.75,27.89,9.16,1,1,CMP-067,Email,Desktop,France
ORD-029277,CUS-05832,2025-10-21,Accessories,41.31,19.08,22.23,1.09,1,0,CMP-047,Organic Search,Desktop,France
ORD-029278,CUS-05833,2024-02-12,Jackets,166.58,106.85,59.73,11.5,1,0,CMP-014,Meta Ads,Desktop,UK
ORD-029279,CUS-05833,2024-06-21,Jeans,40.52,25.21,15.31,0.14,1,0,CMP-100,Google Search,Desktop,UK
ORD-029280,CUS-05833,2024-11-05,Jeans,65.85,45.04,20.82,6.79,1,0,CMP-091,Email,Desktop,UK
ORD-029281,CUS-05833,2024-12-31,Jeans,110.07,78.3,31.77,16.22,2,0,CMP-019,Affiliate,Desktop,UK
ORD-029282,CUS-05833,2025-01-31,Jeans,126.22,86.3,31.78,12.97,2,1,CMP-014,Meta Ads,Desktop,UK
ORD-029283,CUS-05833,2025-02-15,Jeans,56.47,39.06,17.42,6.52,1,0,CMP-116,TikTok Ads,Desktop,UK
ORD-029284,CUS-05833,2025-04-01,Jeans,123.85,86.22,37.63,15.21,2,0,CMP-091,Email,Desktop,UK
ORD-029285,CUS-05833,2025-08-08,Jeans,137.31,94.72,42.59,15.47,2,0,CMP-053,Organic Search,Desktop,UK
ORD-029286,CUS-05833,2025-08-22,Shoes,60.73,41.16,19.57,10.23,1,0,CMP-049,Google Search,Desktop,UK
ORD-029287,CUS-05833,2025-09-24,Jeans,74.83,47.32,27.51,1.49,1,0,CMP-094,Email,Desktop,UK
ORD-029288,CUS-05834,2024-03-03,Jeans,77.1,49.08,28.02,2.06,1,0,CMP-038,TikTok Ads,Desktop,Poland
ORD-029289,CUS-05834,2024-04-06,Jeans,48.44,35.66,12.78,9.07,1,0,CMP-015,Email,Desktop,Poland
ORD-029290,CUS-05834,2024-06-08,Jeans,178.45,111.03,67.42,0.63,2,0,CMP-105,Meta Ads,Desktop,Poland
ORD-029291,CUS-05834,2024-10-13,Jeans,106.78,74.19,32.59,12.88,2,0,CMP-076,Email,Desktop,Poland
ORD-029292,CUS-05834,2024-11-26,Jeans,61.4,41.11,20.3,4.9,1,0,CMP-046,Affiliate,Desktop,Poland
ORD-029293,CUS-05834,2025-02-17,Jeans,35.18,25.41,4.21,5.8,1,1,CMP-034,Email,Desktop,Poland
ORD-029294,CUS-05834,2025-04-18,Sportswear,73.44,43.92,29.53,3.6,1,0,CMP-032,Google Search,Desktop,Poland
ORD-029295,CUS-05834,2025-09-30,Beauty,19.68,9.64,10.04,3.27,1,0,CMP-018,Meta Ads,Desktop,Poland
ORD-029296,CUS-05834,2025-11-11,Jackets,129.56,83.88,45.68,10.24,1,0,CMP-101,Display Ads,Desktop,Poland
ORD-029297,CUS-05835,2025-04-27,Dresses,78.21,43.97,26.44,1.74,1,1,CMP-033,Affiliate,Mobile,UK
ORD-029298,CUS-05835,2025-04-30,Dresses,46.87,29.73,17.14,7.19,1,0,CMP-033,Affiliate,Mobile,UK
ORD-029299,CUS-05835,2025-08-12,Dresses,62.4,35.13,27.27,1.47,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029300,CUS-05835,2025-08-27,Sportswear,78.3,49.1,29.2,7.84,1,0,CMP-029,Email,Mobile,UK
ORD-029301,CUS-05835,2025-09-03,Dresses,66.9,37.08,29.82,0.52,1,0,CMP-029,Email,Mobile,UK
ORD-029302,CUS-05836,2024-02-13,Sportswear,92.52,79.81,12.7,47.51,2,0,CMP-062,TikTok Ads,Desktop,Netherlands
ORD-029303,CUS-05836,2025-02-02,Sportswear,90.55,77.68,12.87,45.73,2,0,CMP-109,TikTok Ads,Desktop,Netherlands
ORD-029304,CUS-05836,2025-02-24,Dresses,54.52,46.61,7.91,30.22,1,0,CMP-041,Organic Search,Desktop,Netherlands
ORD-029305,CUS-05836,2025-03-30,Dresses,63.33,48.96,10.71,25.69,1,1,CMP-003,TikTok Ads,Desktop,Netherlands
ORD-029306,CUS-05836,2025-04-08,Sportswear,43.34,36.98,6.36,21.54,1,0,CMP-075,Email,Desktop,Netherlands
ORD-029307,CUS-05836,2025-06-07,Sportswear,109.62,83.75,25.87,37.3,3,0,CMP-115,Email,Desktop,Netherlands
ORD-029308,CUS-05836,2025-09-03,Sportswear,47.23,36.94,10.29,17.57,1,0,CMP-038,TikTok Ads,Desktop,Netherlands
ORD-029309,CUS-05837,2023-06-15,Beauty,31.98,15.02,16.95,3.79,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029310,CUS-05837,2023-09-17,Sportswear,49.04,31.69,17.35,6.56,1,0,CMP-098,Email,Mobile,UK
ORD-029311,CUS-05837,2024-02-23,Beauty,33.77,15.72,18.04,3.67,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029312,CUS-05837,2024-08-26,Sportswear,71.65,43.9,27.75,5.37,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-029313,CUS-05837,2024-08-29,Shoes,96.67,61.57,35.09,9.5,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-029314,CUS-05837,2024-09-11,Bags,80.73,46.76,33.97,7.5,1,0,CMP-100,Google Search,Mobile,UK
ORD-029315,CUS-05837,2024-10-23,Sportswear,58.91,37.08,21.83,6.14,1,0,CMP-100,Google Search,Mobile,UK
ORD-029316,CUS-05837,2024-11-19,Sportswear,104.28,61.18,43.1,3.06,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-029317,CUS-05837,2024-12-19,Sportswear,59.86,36.63,23.23,4.4,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029318,CUS-05837,2025-01-18,Jackets,143.83,89.08,54.75,4.64,1,0,CMP-053,Organic Search,Mobile,UK
ORD-029319,CUS-05837,2025-01-19,Jackets,91.88,58.3,33.58,5.29,1,0,CMP-098,Email,Mobile,UK
ORD-029320,CUS-05837,2025-02-15,Sportswear,114.37,66.27,42.81,1.9,2,1,CMP-098,Email,Mobile,UK
ORD-029321,CUS-05837,2025-09-18,Sportswear,90.97,52.32,38.65,0.82,2,0,CMP-098,Email,Mobile,UK
ORD-029322,CUS-05837,2025-10-08,Sportswear,107.25,63.09,44.16,3.43,2,0,CMP-098,Email,Mobile,UK
ORD-029323,CUS-05837,2025-12-15,Sportswear,124.97,73.99,45.97,4.84,2,1,CMP-033,Affiliate,Mobile,UK
ORD-029324,CUS-05838,2024-02-02,Dresses,51.97,36.04,15.93,13.55,1,0,CMP-078,Meta Ads,Desktop,Spain
ORD-029325,CUS-05838,2024-04-01,Jeans,75.11,54.95,20.16,13.52,1,0,CMP-108,Email,Desktop,Spain
ORD-029326,CUS-05838,2024-08-29,Dresses,53.4,31.49,21.9,3.87,1,0,CMP-038,TikTok Ads,Desktop,Spain
ORD-029327,CUS-05838,2024-09-09,Accessories,62.78,31.63,31.15,7.51,2,0,CMP-017,Organic Search,Desktop,Spain
ORD-029328,CUS-05838,2025-01-07,Dresses,61.4,43.0,18.39,16.79,1,0,CMP-034,Email,Desktop,Spain
ORD-029329,CUS-05839,2024-07-12,Sportswear,34.01,25.6,8.41,10.9,1,0,CMP-076,Email,Desktop,Germany
ORD-029330,CUS-05839,2024-09-13,Sportswear,41.51,34.32,3.38,18.7,1,1,CMP-009,Google Search,Desktop,Germany
ORD-029331,CUS-05839,2025-01-30,Beauty,18.84,11.59,7.25,8.75,1,0,CMP-031,Meta Ads,Desktop,Germany
ORD-029332,CUS-05839,2025-03-12,Sportswear,51.33,38.85,6.68,16.83,1,1,CMP-031,Meta Ads,Desktop,Germany
ORD-029333,CUS-05839,2025-06-04,Sportswear,50.81,38.67,12.14,17.03,1,0,CMP-085,Email,Desktop,Germany
ORD-029334,CUS-05839,2025-07-30,Sportswear,84.78,60.19,24.59,20.82,2,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-029335,CUS-05839,2025-08-08,Sportswear,56.11,43.04,13.07,19.4,1,0,CMP-080,Affiliate,Desktop,Germany
ORD-029336,CUS-05839,2025-08-14,Shoes,81.25,59.59,18.24,21.49,1,1,CMP-031,Meta Ads,Desktop,Germany
ORD-029337,CUS-05840,2024-04-10,Sportswear,75.28,46.69,25.99,6.62,1,1,CMP-040,TikTok Ads,Mobile,Netherlands
ORD-029338,CUS-05840,2024-05-10,Sportswear,61.74,39.98,15.85,8.41,1,1,CMP-081,Google Search,Mobile,Netherlands
ORD-029339,CUS-05840,2024-06-02,Sportswear,77.0,50.35,26.65,11.34,1,0,CMP-082,TikTok Ads,Mobile,Netherlands
ORD-029340,CUS-05840,2024-12-22,Sportswear,63.26,42.0,21.25,10.43,1,0,CMP-081,Google Search,Mobile,Netherlands
ORD-029341,CUS-05840,2025-11-09,Jeans,69.39,49.34,20.05,10.19,1,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-029342,CUS-05840,2025-11-29,Sportswear,100.65,60.56,40.09,5.6,2,0,CMP-061,Display Ads,Mobile,Netherlands
ORD-029343,CUS-05841,2025-08-04,Bags,89.05,51.43,37.62,7.99,1,0,CMP-088,Google Search,Desktop,Spain
ORD-029344,CUS-05842,2024-10-30,Shoes,122.39,89.14,33.25,31.3,2,0,CMP-108,Email,Mobile,France
ORD-029345,CUS-05842,2024-11-16,Jeans,177.36,118.75,58.61,14.17,2,0,CMP-050,Meta Ads,Mobile,France
ORD-029346,CUS-05842,2025-01-13,Jeans,60.28,47.31,12.97,16.03,1,0,CMP-108,Email,Mobile,France
ORD-029347,CUS-05843,2024-10-07,Jeans,52.92,38.99,13.93,9.97,1,0,CMP-009,Google Search,Desktop,Germany
ORD-029348,CUS-05843,2024-11-28,Beauty,26.74,13.55,13.2,5.51,1,0,CMP-076,Email,Desktop,Germany
ORD-029349,CUS-05843,2025-04-26,Beauty,25.38,11.43,13.95,1.84,1,0,CMP-085,Email,Desktop,Germany
