customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile
CUS-04251,35-44,Female,Germany,Returning,TikTok Ads,2024-10-23,Dresses,Mobile,Loyal Customers
CUS-04252,25-34,Male,Netherlands,Returning,Meta Ads,2024-12-10,Shoes,Desktop,Potential Loyalists
CUS-04253,25-34,Female,France,Returning,Google Search,2023-01-11,Jeans,Mobile,At Risk
CUS-04254,25-34,Female,France,Returning,Google Search,2023-12-09,Shoes,Mobile,Potential Loyalists
CUS-04255,18-24,Female,France,Returning,TikTok Ads,2024-11-29,Shoes,Desktop,Potential Loyalists
CUS-04256,35-44,Female,Netherlands,Returning,Affiliate,2024-07-12,Shoes,Mobile,Champions
CUS-04257,25-34,Male,UK,Returning,TikTok Ads,2024-11-03,Sportswear,Mobile,Discount Seekers
CUS-04258,35-44,Female,Germany,Returning,Google Search,2023-08-05,Sportswear,Tablet,Potential Loyalists
CUS-04259,25-34,Female,Germany,Returning,Meta Ads,2023-09-01,Accessories,Tablet,Potential Loyalists
CUS-04260,35-44,Female,Spain,Returning,Organic Search,2024-11-26,Sportswear,Tablet,Champions
CUS-04261,18-24,Male,France,Returning,Google Search,2023-12-16,Shoes,Mobile,At Risk
CUS-04262,45-54,Male,Poland,Returning,TikTok Ads,2023-09-25,Shoes,Tablet,Discount Seekers
CUS-04263,18-24,Female,Spain,Returning,Organic Search,2024-12-06,Shoes,Desktop,Champions
CUS-04264,35-44,Male,UK,Returning,Organic Search,2024-01-02,Accessories,Desktop,Loyal Customers
CUS-04265,18-24,Female,Netherlands,Returning,Email,2024-04-08,Dresses,Mobile,Loyal Customers
CUS-04266,25-34,Female,Spain,Returning,Meta Ads,2023-10-18,Bags,Mobile,At Risk
CUS-04267,25-34,Female,Germany,Returning,Organic Search,2024-05-07,Shoes,Mobile,Discount Seekers
CUS-04268,35-44,Female,UK,New,Meta Ads,2025-11-24,Sportswear,Desktop,New Customers
CUS-04269,35-44,Male,UK,Returning,Organic Search,2023-10-03,Beauty,Mobile,Potential Loyalists
CUS-04270,25-34,Female,Spain,Returning,Meta Ads,2024-07-02,Beauty,Desktop,Hibernating
CUS-04271,35-44,Female,Netherlands,Returning,Display Ads,2023-03-11,Beauty,Mobile,Hibernating
CUS-04272,45-54,Female,UK,Returning,Organic Search,2023-12-15,Jeans,Mobile,Loyal Customers
CUS-04273,25-34,Female,France,Returning,TikTok Ads,2023-02-07,Accessories,Desktop,Loyal Customers
CUS-04274,55+,Female,Poland,Returning,TikTok Ads,2025-03-25,Beauty,Mobile,Potential Loyalists
CUS-04275,25-34,Female,Poland,Returning,Display Ads,2024-05-03,Jeans,Mobile,Hibernating
CUS-04276,25-34,Male,Italy,Returning,Email,2024-02-27,Jeans,Mobile,At Risk
CUS-04277,25-34,Female,Italy,Returning,Display Ads,2023-01-21,Bags,Desktop,At Risk
CUS-04278,45-54,Female,Italy,Returning,Organic Search,2024-03-23,Shoes,Mobile,Hibernating
CUS-04279,25-34,Male,Germany,Returning,Meta Ads,2024-05-11,Beauty,Desktop,Potential Loyalists
CUS-04280,18-24,Female,Netherlands,Returning,Display Ads,2025-02-14,Beauty,Desktop,Potential Loyalists
CUS-04281,35-44,Male,UK,Returning,Meta Ads,2024-01-27,Shoes,Mobile,Champions
CUS-04282,35-44,Female,France,Returning,TikTok Ads,2023-08-29,Dresses,Mobile,Discount Seekers
CUS-04283,25-34,Female,Germany,Returning,Email,2024-09-25,Shoes,Mobile,At Risk
CUS-04284,25-34,Female,Germany,Returning,TikTok Ads,2023-08-02,Shoes,Mobile,Potential Loyalists
CUS-04285,18-24,Male,UK,Returning,Email,2023-12-29,Bags,Mobile,Champions
CUS-04286,45-54,Female,Germany,Returning,Google Search,2023-11-19,Jeans,Tablet,Hibernating
CUS-04287,35-44,Female,Germany,Returning,Organic Search,2024-05-29,Shoes,Mobile,Hibernating
CUS-04288,45-54,Female,Netherlands,Returning,Organic Search,2023-01-08,Dresses,Desktop,At Risk
CUS-04289,25-34,Male,Spain,Returning,Affiliate,2024-01-22,Jeans,Desktop,Loyal Customers
CUS-04290,35-44,Male,UK,Returning,Display Ads,2025-08-01,Sportswear,Desktop,Discount Seekers
CUS-04291,35-44,Female,Spain,Returning,Google Search,2024-11-14,Accessories,Mobile,Hibernating
CUS-04292,25-34,Non-binary/Other,France,Returning,Meta Ads,2023-11-25,Shoes,Desktop,At Risk
CUS-04293,25-34,Female,Poland,Returning,Organic Search,2024-11-01,Jeans,Mobile,At Risk
CUS-04294,25-34,Female,France,Returning,Meta Ads,2025-01-17,Jeans,Mobile,Discount Seekers
CUS-04295,35-44,Female,Poland,Returning,Meta Ads,2024-12-13,Sportswear,Desktop,Discount Seekers
CUS-04296,55+,Female,Poland,Returning,Affiliate,2023-01-25,Jeans,Mobile,At Risk
CUS-04297,45-54,Female,Germany,Returning,TikTok Ads,2025-01-21,Sportswear,Mobile,Potential Loyalists
CUS-04298,35-44,Female,UK,Returning,Google Search,2025-06-01,Beauty,Tablet,Potential Loyalists
CUS-04299,35-44,Male,Spain,Returning,Meta Ads,2024-02-06,Accessories,Mobile,Hibernating
CUS-04300,35-44,Male,Germany,Returning,Organic Search,2024-08-21,Shoes,Mobile,At Risk
CUS-04301,35-44,Female,Poland,Returning,Email,2024-12-01,Bags,Mobile,Champions
CUS-04302,45-54,Male,Germany,Returning,Meta Ads,2023-09-16,Shoes,Mobile,Loyal Customers
CUS-04303,25-34,Female,France,Returning,Meta Ads,2025-06-20,Jeans,Mobile,Discount Seekers
CUS-04304,18-24,Non-binary/Other,Germany,Returning,Google Search,2023-06-09,Dresses,Desktop,Discount Seekers
CUS-04305,45-54,Female,Italy,Returning,Affiliate,2024-11-03,Dresses,Desktop,High-Value Customers
CUS-04306,25-34,Female,Italy,New,Meta Ads,2025-10-08,Beauty,Mobile,New Customers
CUS-04307,45-54,Male,Italy,Returning,Google Search,2024-07-20,Beauty,Desktop,Hibernating
CUS-04308,18-24,Female,Italy,Returning,Google Search,2024-11-27,Accessories,Mobile,Hibernating
CUS-04309,35-44,Male,France,Returning,Meta Ads,2024-12-02,Sportswear,Desktop,Potential Loyalists
CUS-04310,25-34,Female,Italy,Returning,Organic Search,2024-05-25,Dresses,Mobile,Loyal Customers
CUS-04311,25-34,Male,France,Returning,Email,2023-01-20,Dresses,Mobile,High-Value Customers
CUS-04312,25-34,Male,Netherlands,Returning,Email,2023-11-02,Jackets,Desktop,Champions
CUS-04313,55+,Female,Germany,Returning,Display Ads,2024-05-01,Bags,Mobile,At Risk
CUS-04314,25-34,Female,Germany,Returning,Meta Ads,2024-01-23,Dresses,Mobile,At Risk
CUS-04315,35-44,Female,Germany,Returning,TikTok Ads,2023-01-04,Shoes,Mobile,At Risk
CUS-04316,25-34,Female,France,Returning,Email,2024-01-18,Accessories,Mobile,Loyal Customers
CUS-04317,18-24,Female,UK,Returning,Email,2024-02-17,Beauty,Desktop,Hibernating
CUS-04318,35-44,Female,Italy,Returning,Email,2024-06-30,Accessories,Mobile,Loyal Customers
CUS-04319,25-34,Male,France,Returning,Organic Search,2024-08-20,Jeans,Desktop,Hibernating
CUS-04320,25-34,Female,Germany,Returning,Meta Ads,2024-10-30,Dresses,Mobile,Loyal Customers
CUS-04321,25-34,Female,France,Returning,Organic Search,2024-08-23,Shoes,Mobile,At Risk
CUS-04322,45-54,Male,Italy,Returning,Organic Search,2024-06-04,Shoes,Mobile,Hibernating
CUS-04323,25-34,Female,Poland,Returning,Email,2024-09-03,Jeans,Mobile,Loyal Customers
CUS-04324,25-34,Male,Netherlands,Returning,Google Search,2023-10-15,Shoes,Mobile,Loyal Customers
CUS-04325,35-44,Female,Spain,Returning,Email,2024-11-19,Accessories,Mobile,Hibernating
CUS-04326,25-34,Male,Italy,Returning,Organic Search,2024-08-05,Jackets,Mobile,Champions
CUS-04327,25-34,Female,Germany,Returning,Meta Ads,2024-10-19,Accessories,Mobile,Loyal Customers
CUS-04328,35-44,Male,Spain,New,Affiliate,2025-12-03,Beauty,Desktop,New Customers
CUS-04329,18-24,Non-binary/Other,UK,Returning,TikTok Ads,2023-09-03,Sportswear,Mobile,Discount Seekers
CUS-04330,25-34,Female,Spain,New,Organic Search,2025-10-09,Beauty,Mobile,New Customers
CUS-04331,35-44,Female,UK,Returning,Meta Ads,2025-03-06,Shoes,Desktop,Potential Loyalists
CUS-04332,18-24,Female,France,Returning,Meta Ads,2023-07-23,Jackets,Mobile,High-Value Customers
CUS-04333,25-34,Female,Germany,New,Display Ads,2025-11-03,Sportswear,Mobile,New Customers
CUS-04334,45-54,Non-binary/Other,Netherlands,New,Google Search,2025-06-01,Sportswear,Mobile,New Customers
CUS-04335,35-44,Male,Netherlands,Returning,TikTok Ads,2024-11-24,Accessories,Desktop,Potential Loyalists
CUS-04336,25-34,Female,Italy,Returning,Display Ads,2024-02-29,Beauty,Desktop,Potential Loyalists
CUS-04337,45-54,Female,France,Returning,Organic Search,2025-04-21,Sportswear,Tablet,Potential Loyalists
CUS-04338,35-44,Female,Spain,Returning,Meta Ads,2024-09-14,Shoes,Mobile,At Risk
CUS-04339,18-24,Male,France,Returning,Google Search,2023-11-18,Sportswear,Mobile,Champions
CUS-04340,25-34,Male,France,Returning,TikTok Ads,2024-06-16,Jeans,Desktop,At Risk
CUS-04341,35-44,Male,Italy,Returning,Meta Ads,2024-01-10,Accessories,Mobile,Loyal Customers
CUS-04342,35-44,Female,Poland,Returning,Google Search,2023-06-30,Shoes,Mobile,Potential Loyalists
CUS-04343,45-54,Female,Italy,Returning,Email,2023-08-17,Shoes,Mobile,Loyal Customers
CUS-04344,45-54,Male,UK,New,TikTok Ads,2025-08-18,Sportswear,Desktop,New Customers
CUS-04345,18-24,Male,Netherlands,Returning,Meta Ads,2023-05-22,Shoes,Desktop,Hibernating
CUS-04346,25-34,Male,Germany,Returning,Google Search,2023-08-24,Shoes,Desktop,Potential Loyalists
CUS-04347,18-24,Female,Germany,Returning,Google Search,2024-08-29,Accessories,Desktop,Loyal Customers
CUS-04348,35-44,Female,Poland,Returning,Email,2023-06-02,Dresses,Tablet,Loyal Customers
CUS-04349,55+,Female,Netherlands,Returning,Meta Ads,2024-03-24,Beauty,Desktop,Hibernating
CUS-04350,25-34,Female,Germany,Returning,Organic Search,2023-06-11,Jeans,Mobile,Loyal Customers
CUS-04351,35-44,Male,Germany,Returning,Meta Ads,2023-03-21,Accessories,Mobile,Hibernating
CUS-04352,25-34,Female,Spain,Returning,Google Search,2023-11-02,Accessories,Desktop,Potential Loyalists
CUS-04353,45-54,Female,Germany,Returning,Email,2024-04-25,Accessories,Mobile,Loyal Customers
CUS-04354,25-34,Female,UK,Returning,Meta Ads,2024-07-06,Jeans,Mobile,Hibernating
CUS-04355,25-34,Male,Spain,New,TikTok Ads,2025-06-17,Shoes,Desktop,New Customers
CUS-04356,18-24,Female,Spain,Returning,Organic Search,2024-05-17,Sportswear,Mobile,Champions
CUS-04357,45-54,Male,Germany,Returning,Email,2023-12-02,Dresses,Mobile,High-Value Customers
CUS-04358,25-34,Female,Netherlands,Returning,Email,2024-10-03,Dresses,Mobile,Loyal Customers
CUS-04359,55+,Male,Italy,Returning,Meta Ads,2024-11-12,Shoes,Mobile,Potential Loyalists
CUS-04360,45-54,Male,Germany,Returning,Meta Ads,2024-10-01,Beauty,Mobile,Potential Loyalists
CUS-04361,35-44,Female,Netherlands,New,Google Search,2025-11-27,Accessories,Mobile,New Customers
CUS-04362,45-54,Male,Netherlands,Returning,TikTok Ads,2024-03-31,Beauty,Mobile,Hibernating
CUS-04363,55+,Female,Germany,Returning,Google Search,2024-06-21,Bags,Desktop,Champions
CUS-04364,18-24,Female,Italy,Returning,Meta Ads,2024-12-11,Shoes,Mobile,Discount Seekers
CUS-04365,18-24,Female,UK,Returning,Meta Ads,2024-03-28,Shoes,Mobile,At Risk
CUS-04366,18-24,Male,Spain,Returning,Google Search,2024-10-14,Jackets,Mobile,High-Value Customers
CUS-04367,45-54,Female,Germany,Returning,TikTok Ads,2024-08-12,Accessories,Mobile,Hibernating
CUS-04368,25-34,Male,Germany,Returning,Meta Ads,2024-07-11,Dresses,Desktop,Discount Seekers
CUS-04369,18-24,Female,Germany,Returning,Organic Search,2024-12-10,Dresses,Mobile,At Risk
CUS-04370,45-54,Male,Spain,Returning,Google Search,2023-08-02,Sportswear,Mobile,Potential Loyalists
CUS-04371,25-34,Male,Italy,New,Organic Search,2025-11-04,Sportswear,Mobile,New Customers
CUS-04372,45-54,Male,Poland,Returning,Organic Search,2024-03-16,Bags,Mobile,At Risk
CUS-04373,45-54,Male,Italy,New,TikTok Ads,2025-10-08,Shoes,Desktop,New Customers
CUS-04374,35-44,Female,Spain,Returning,Meta Ads,2023-02-06,Accessories,Mobile,Hibernating
CUS-04375,35-44,Male,Italy,Returning,Email,2023-07-27,Shoes,Mobile,Champions
CUS-04376,45-54,Male,Germany,Returning,TikTok Ads,2024-10-10,Beauty,Desktop,Hibernating
CUS-04377,35-44,Male,Netherlands,Returning,Google Search,2024-07-18,Jeans,Mobile,Loyal Customers
CUS-04378,45-54,Female,Germany,Returning,Email,2023-10-24,Shoes,Mobile,Discount Seekers
CUS-04379,55+,Female,Germany,Returning,Google Search,2023-03-24,Dresses,Mobile,Loyal Customers
CUS-04380,25-34,Female,France,Returning,TikTok Ads,2023-03-24,Shoes,Mobile,Loyal Customers
CUS-04381,55+,Female,UK,Returning,Affiliate,2023-02-04,Shoes,Mobile,Hibernating
CUS-04382,35-44,Female,UK,Returning,Organic Search,2024-11-06,Shoes,Mobile,Hibernating
CUS-04383,35-44,Female,UK,Returning,Email,2024-12-30,Beauty,Mobile,Hibernating
CUS-04384,18-24,Male,Spain,Returning,Google Search,2024-04-21,Shoes,Desktop,High-Value Customers
CUS-04385,35-44,Female,France,Returning,TikTok Ads,2025-06-22,Beauty,Mobile,Potential Loyalists
CUS-04386,25-34,Male,Poland,Returning,Meta Ads,2023-03-08,Beauty,Mobile,Hibernating
CUS-04387,45-54,Female,Spain,Returning,Organic Search,2024-04-29,Sportswear,Mobile,Potential Loyalists
CUS-04388,25-34,Female,Netherlands,New,Meta Ads,2025-06-16,Sportswear,Mobile,New Customers
CUS-04389,35-44,Male,UK,New,TikTok Ads,2025-09-07,Shoes,Mobile,New Customers
CUS-04390,25-34,Male,Spain,Returning,Google Search,2023-05-17,Jackets,Mobile,Champions
CUS-04391,25-34,Female,France,New,Meta Ads,2025-07-05,Sportswear,Mobile,New Customers
CUS-04392,18-24,Male,Spain,Returning,Google Search,2023-03-05,Shoes,Desktop,Hibernating
CUS-04393,55+,Male,UK,Returning,Email,2023-03-16,Jeans,Desktop,Loyal Customers
CUS-04394,25-34,Male,UK,Returning,Display Ads,2024-01-22,Shoes,Mobile,Discount Seekers
CUS-04395,25-34,Male,Spain,New,Meta Ads,2025-10-20,Beauty,Desktop,New Customers
CUS-04396,25-34,Female,France,Returning,Email,2024-02-15,Shoes,Mobile,Loyal Customers
CUS-04397,25-34,Female,France,Returning,Email,2024-07-08,Jeans,Mobile,At Risk
CUS-04398,35-44,Male,France,Returning,Email,2023-10-31,Shoes,Tablet,Loyal Customers
CUS-04399,25-34,Male,France,Returning,Email,2024-09-06,Sportswear,Desktop,Champions
CUS-04400,45-54,Female,France,Returning,Google Search,2024-08-06,Dresses,Desktop,At Risk
CUS-04401,25-34,Male,Germany,Returning,Google Search,2024-04-09,Dresses,Mobile,Loyal Customers
CUS-04402,18-24,Female,Germany,Returning,Meta Ads,2025-01-07,Dresses,Desktop,Loyal Customers
CUS-04403,25-34,Female,Poland,Returning,Organic Search,2024-05-28,Jeans,Mobile,Hibernating
CUS-04404,25-34,Female,France,Returning,Email,2025-01-16,Bags,Mobile,Champions
CUS-04405,35-44,Male,Netherlands,Returning,Email,2023-10-25,Jeans,Mobile,Hibernating
CUS-04406,25-34,Male,Germany,Returning,Organic Search,2024-03-20,Beauty,Mobile,Hibernating
CUS-04407,25-34,Male,UK,Returning,Email,2023-02-21,Shoes,Mobile,Loyal Customers
CUS-04408,35-44,Non-binary/Other,UK,New,Meta Ads,2025-10-09,Shoes,Mobile,New Customers
CUS-04409,45-54,Female,Poland,Returning,Google Search,2024-07-30,Jackets,Desktop,Champions
CUS-04410,45-54,Female,Italy,Returning,Google Search,2023-03-08,Shoes,Mobile,At Risk
CUS-04411,18-24,Male,UK,Returning,Meta Ads,2023-05-18,Sportswear,Mobile,Champions
CUS-04412,35-44,Male,Germany,Returning,Meta Ads,2024-12-24,Dresses,Mobile,Discount Seekers
CUS-04413,35-44,Male,UK,Returning,Google Search,2023-11-04,Jeans,Mobile,Loyal Customers
CUS-04414,25-34,Male,Germany,Returning,Organic Search,2024-01-09,Dresses,Mobile,At Risk
CUS-04415,45-54,Male,UK,Returning,Meta Ads,2024-04-01,Accessories,Mobile,Loyal Customers
CUS-04416,35-44,Male,Italy,Returning,TikTok Ads,2024-07-03,Shoes,Mobile,Loyal Customers
CUS-04417,25-34,Female,Germany,New,Organic Search,2025-08-14,Shoes,Mobile,New Customers
CUS-04418,25-34,Male,Spain,New,Organic Search,2025-06-04,Sportswear,Mobile,New Customers
CUS-04419,18-24,Female,Germany,Returning,Email,2024-07-19,Jackets,Mobile,High-Value Customers
CUS-04420,45-54,Male,Italy,Returning,Google Search,2024-06-24,Sportswear,Mobile,Champions
CUS-04421,55+,Female,France,Returning,Organic Search,2025-02-01,Jackets,Mobile,Champions
CUS-04422,55+,Female,Italy,Returning,Google Search,2024-04-21,Accessories,Mobile,Potential Loyalists
CUS-04423,18-24,Male,Poland,Returning,TikTok Ads,2025-07-13,Accessories,Mobile,Potential Loyalists
CUS-04424,25-34,Female,Germany,Returning,Google Search,2024-04-20,Jeans,Desktop,Discount Seekers
CUS-04425,25-34,Male,Germany,Returning,Meta Ads,2024-11-06,Dresses,Mobile,Discount Seekers
CUS-04426,25-34,Female,France,Returning,Google Search,2024-07-26,Dresses,Mobile,Discount Seekers
CUS-04427,35-44,Female,Poland,Returning,Organic Search,2023-01-29,Jeans,Mobile,Loyal Customers
CUS-04428,18-24,Female,France,Returning,Display Ads,2023-08-06,Shoes,Tablet,Potential Loyalists
CUS-04429,55+,Male,Italy,Returning,Organic Search,2023-05-29,Accessories,Mobile,Hibernating
CUS-04430,45-54,Female,Italy,Returning,Affiliate,2023-09-06,Shoes,Desktop,Potential Loyalists
CUS-04431,35-44,Female,Netherlands,Returning,TikTok Ads,2024-10-21,Jeans,Mobile,At Risk
CUS-04432,25-34,Female,France,Returning,Email,2024-01-24,Accessories,Desktop,Loyal Customers
CUS-04433,18-24,Female,France,Returning,Google Search,2025-07-03,Accessories,Desktop,Potential Loyalists
CUS-04434,18-24,Male,UK,Returning,Email,2025-07-28,Shoes,Mobile,Discount Seekers
CUS-04435,18-24,Female,Spain,Returning,Email,2024-11-07,Shoes,Mobile,Loyal Customers
CUS-04436,25-34,Male,UK,Returning,Affiliate,2024-11-04,Shoes,Mobile,High-Value Customers
CUS-04437,25-34,Female,Germany,Returning,Organic Search,2025-03-18,Beauty,Mobile,Potential Loyalists
CUS-04438,35-44,Female,UK,Returning,Email,2023-01-31,Bags,Mobile,Champions
CUS-04439,18-24,Male,UK,Returning,Organic Search,2023-10-12,Accessories,Desktop,Loyal Customers
CUS-04440,25-34,Male,Italy,Returning,Google Search,2024-01-23,Dresses,Desktop,Loyal Customers
CUS-04441,25-34,Male,Poland,New,Google Search,2025-08-08,Accessories,Mobile,New Customers
CUS-04442,45-54,Male,Netherlands,Returning,Google Search,2024-06-30,Dresses,Mobile,Loyal Customers
CUS-04443,18-24,Female,UK,Returning,Affiliate,2023-07-02,Shoes,Desktop,At Risk
CUS-04444,18-24,Male,France,Returning,Meta Ads,2023-06-23,Sportswear,Mobile,Discount Seekers
CUS-04445,18-24,Male,France,Returning,TikTok Ads,2024-10-14,Accessories,Desktop,Potential Loyalists
CUS-04446,35-44,Female,France,Returning,Organic Search,2025-03-11,Jeans,Tablet,Loyal Customers
CUS-04447,45-54,Male,Spain,Returning,Google Search,2024-06-03,Accessories,Mobile,Potential Loyalists
CUS-04448,35-44,Male,Poland,Returning,Organic Search,2023-04-04,Beauty,Desktop,Hibernating
CUS-04449,45-54,Male,UK,Returning,Organic Search,2024-03-11,Bags,Mobile,At Risk
CUS-04450,18-24,Female,UK,Returning,Affiliate,2023-12-01,Jeans,Desktop,Loyal Customers
CUS-04451,18-24,Male,Germany,New,Email,2025-10-03,Beauty,Desktop,New Customers
CUS-04452,18-24,Male,Poland,New,Meta Ads,2025-06-21,Shoes,Desktop,New Customers
CUS-04453,55+,Female,UK,Returning,Google Search,2025-03-04,Shoes,Tablet,Potential Loyalists
CUS-04454,25-34,Female,Netherlands,Returning,Google Search,2023-03-20,Jeans,Mobile,Loyal Customers
CUS-04455,45-54,Male,Spain,Returning,Google Search,2024-08-28,Shoes,Mobile,High-Value Customers
CUS-04456,25-34,Female,Italy,Returning,Organic Search,2024-06-27,Shoes,Desktop,Loyal Customers
CUS-04457,35-44,Male,Poland,Returning,Google Search,2025-02-27,Dresses,Mobile,Loyal Customers
CUS-04458,25-34,Male,UK,Returning,Google Search,2023-08-29,Dresses,Desktop,Loyal Customers
CUS-04459,25-34,Male,Italy,New,TikTok Ads,2025-10-30,Beauty,Tablet,New Customers
CUS-04460,18-24,Female,France,New,Meta Ads,2025-10-17,Accessories,Desktop,New Customers
CUS-04461,25-34,Male,Spain,Returning,Affiliate,2025-01-26,Jeans,Mobile,Loyal Customers
CUS-04462,35-44,Female,France,New,Organic Search,2025-11-02,Beauty,Mobile,New Customers
CUS-04463,18-24,Male,Germany,Returning,Email,2023-04-12,Jeans,Desktop,At Risk
CUS-04464,35-44,Female,Spain,Returning,Google Search,2024-08-02,Shoes,Mobile,Potential Loyalists
CUS-04465,45-54,Female,Netherlands,Returning,Email,2023-09-02,Jeans,Desktop,Discount Seekers
CUS-04466,25-34,Male,UK,Returning,Organic Search,2024-11-30,Beauty,Desktop,Potential Loyalists
CUS-04467,55+,Female,Italy,Returning,Organic Search,2024-03-07,Shoes,Mobile,Loyal Customers
CUS-04468,35-44,Female,France,Returning,Organic Search,2023-09-30,Jackets,Mobile,High-Value Customers
CUS-04469,55+,Male,Italy,Returning,Meta Ads,2023-08-13,Accessories,Tablet,Hibernating
CUS-04470,18-24,Female,Spain,Returning,Google Search,2024-06-19,Sportswear,Mobile,Potential Loyalists
CUS-04471,35-44,Female,Italy,Returning,Meta Ads,2024-12-14,Shoes,Mobile,Discount Seekers
CUS-04472,55+,Male,Germany,New,Meta Ads,2025-11-22,Beauty,Mobile,New Customers
CUS-04473,35-44,Female,Poland,Returning,Meta Ads,2023-07-20,Beauty,Mobile,Potential Loyalists
CUS-04474,18-24,Male,France,Returning,Affiliate,2024-12-28,Dresses,Mobile,Discount Seekers
CUS-04475,25-34,Female,Germany,Returning,Google Search,2023-04-20,Jeans,Tablet,Hibernating
